subject,activity,domain,acceleration_signal,signal_type,signal_dimension,function,axis,avg_value
21,walking_downstairs,time,body,accelerometer,NA,mean,y,-0.0176664578561765
21,walking_downstairs,time,body,accelerometer,NA,mean,z,-0.10877848058848
21,walking_downstairs,time,body,accelerometer,NA,std,x,-0.672323867377451
21,walking_downstairs,time,body,accelerometer,NA,std,y,-0.565585190336299
21,walking_downstairs,time,body,accelerometer,NA,std,z,-0.669621813176471
21,walking_downstairs,time,body,gyroscope,jerk,mean,x,-0.100558317889216
21,walking_downstairs,time,body,gyroscope,jerk,mean,y,-0.0408236141863333
21,walking_downstairs,time,body,gyroscope,jerk,mean,z,-0.0533861046416422
21,walking_downstairs,time,body,gyroscope,jerk,std,x,-0.792483156720588
21,walking_downstairs,time,body,gyroscope,jerk,std,y,-0.815859336004902
21,walking_downstairs,time,body,gyroscope,jerk,std,z,-0.812017312181373
21,walking_downstairs,time,body,gyroscope,jerk magnitude,mean,NA,-0.807817403137255
21,walking_downstairs,time,body,gyroscope,jerk magnitude,std,NA,-0.82408989995098
21,walking_downstairs,time,body,gyroscope,magnitude,mean,NA,-0.693779224517157
21,walking_downstairs,time,body,gyroscope,magnitude,std,NA,-0.761303119652451
21,walking_downstairs,time,body,gyroscope,NA,mean,x,-0.0276346639303578
21,walking_downstairs,time,body,gyroscope,NA,mean,y,-0.0784719736838971
21,walking_downstairs,time,body,gyroscope,NA,mean,z,0.0861212668362745
21,walking_downstairs,time,body,gyroscope,NA,std,x,-0.79617228689951
21,walking_downstairs,time,body,gyroscope,NA,std,y,-0.765057760637255
21,walking_downstairs,time,body,gyroscope,NA,std,z,-0.701642028499559
21,walking_downstairs,time,gravity,accelerometer,magnitude,mean,NA,-0.620309259553676
21,walking_downstairs,time,gravity,accelerometer,magnitude,std,NA,-0.6601960145
21,walking_downstairs,time,gravity,accelerometer,NA,mean,x,0.645775957808824
21,walking_downstairs,time,gravity,accelerometer,NA,mean,y,-0.0750963071446078
21,walking_downstairs,time,gravity,accelerometer,NA,mean,z,0.0321851774362745
21,walking_downstairs,time,gravity,accelerometer,NA,std,x,-0.965586634460784
21,walking_downstairs,time,gravity,accelerometer,NA,std,y,-0.969330818455882
21,walking_downstairs,time,gravity,accelerometer,NA,std,z,-0.953093993308823
22,sitting,frequency,body,accelerometer,jerk,mean,x,0.00774466264545455
22,sitting,frequency,body,accelerometer,jerk,mean,y,-0.042898966
22,sitting,frequency,body,accelerometer,jerk,mean,z,-0.38815349
22,sitting,frequency,body,accelerometer,jerk,std,x,-0.0416593402068182
22,sitting,frequency,body,accelerometer,jerk,std,y,-0.0801154312545455
22,sitting,frequency,body,accelerometer,jerk,std,z,-0.500476129545455
22,sitting,frequency,body,accelerometer,jerk magnitude,mean,NA,0.00382710664090909
22,sitting,frequency,body,accelerometer,jerk magnitude,std,NA,-0.0977799986818182
22,sitting,frequency,body,accelerometer,magnitude,mean,NA,-0.0295832732681818
22,sitting,frequency,body,accelerometer,magnitude,std,NA,-0.323464307272727
22,sitting,frequency,body,accelerometer,NA,mean,x,-0.0414589456
22,sitting,frequency,body,accelerometer,NA,mean,y,0.1231057773
22,sitting,frequency,body,accelerometer,NA,mean,z,-0.198565773954545
22,sitting,frequency,body,accelerometer,NA,std,x,0.118339545340909
22,sitting,frequency,body,accelerometer,NA,std,y,0.190673821868182
22,sitting,frequency,body,accelerometer,NA,std,z,-0.1092913705
22,sitting,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.642050515
22,sitting,frequency,body,gyroscope,jerk magnitude,std,NA,-0.673087576363636
22,sitting,frequency,body,gyroscope,magnitude,mean,NA,-0.354449740454545
22,sitting,frequency,body,gyroscope,magnitude,std,NA,-0.2723853645
22,sitting,frequency,body,gyroscope,NA,mean,x,-0.237124032272727
22,sitting,frequency,body,gyroscope,NA,mean,y,-0.483080167727273
22,sitting,frequency,body,gyroscope,NA,mean,z,-0.158548504727273
22,sitting,frequency,body,gyroscope,NA,std,x,-0.423153909545455
22,sitting,frequency,body,gyroscope,NA,std,y,-0.437456513181818
22,sitting,frequency,body,gyroscope,NA,std,z,-0.205526546681818
22,sitting,time,body,accelerometer,jerk,mean,x,0.105897183954545
22,sitting,time,body,accelerometer,jerk,mean,y,0.0320774996545455
22,sitting,time,body,accelerometer,jerk,mean,z,-0.0326983629140909
22,sitting,time,body,accelerometer,jerk,std,x,0.0296014137090909
22,sitting,time,body,accelerometer,jerk,std,y,-0.0270976569090909
22,sitting,time,body,accelerometer,jerk,std,z,-0.444640860909091
22,sitting,time,body,accelerometer,jerk magnitude,mean,NA,-0.0662072290227273
22,sitting,time,body,accelerometer,jerk magnitude,std,NA,-0.0363532663636364
22,sitting,time,body,accelerometer,magnitude,mean,NA,0.194598717272727
22,sitting,time,body,accelerometer,magnitude,std,NA,-0.126888896863636
22,sitting,time,body,accelerometer,NA,mean,x,0.242298449272727
22,sitting,time,body,accelerometer,NA,mean,y,-0.0316561370181818
22,sitting,time,body,accelerometer,NA,mean,z,-0.105664296590909
22,sitting,time,body,accelerometer,NA,std,x,0.0764832471304546
22,sitting,time,body,accelerometer,NA,std,y,0.219952845181818
22,sitting,time,body,accelerometer,NA,std,z,-0.0935184360181818
22,sitting,time,body,gyroscope,jerk,mean,x,-0.119050870677727
22,sitting,time,body,gyroscope,jerk,mean,y,-0.0593756069681818
22,sitting,time,body,gyroscope,jerk,mean,z,-0.0743422650272727
22,sitting,time,body,gyroscope,jerk,std,x,-0.388955637727273
22,sitting,time,body,gyroscope,jerk,std,y,-0.665547723636364
22,sitting,time,body,gyroscope,jerk,std,z,-0.482172029090909
22,sitting,time,body,gyroscope,jerk magnitude,mean,NA,-0.543885972272727
22,sitting,time,body,gyroscope,jerk magnitude,std,NA,-0.644416388636364
22,sitting,time,body,gyroscope,magnitude,mean,NA,-0.137333612554545
22,sitting,time,body,gyroscope,magnitude,std,NA,-0.223751816518182
22,sitting,time,body,gyroscope,NA,mean,x,0.119614300727273
22,sitting,time,body,gyroscope,NA,mean,y,-0.172162155445455
22,sitting,time,body,gyroscope,NA,mean,z,-0.0046475084
22,sitting,time,body,gyroscope,NA,std,x,-0.377598602272727
22,sitting,time,body,gyroscope,NA,std,y,-0.451114613181818
22,sitting,time,body,gyroscope,NA,std,z,-0.1330599105
22,sitting,time,gravity,accelerometer,magnitude,mean,NA,0.194598717272727
22,sitting,time,gravity,accelerometer,magnitude,std,NA,-0.126888896863636
22,sitting,time,gravity,accelerometer,NA,mean,x,0.870172199545455
22,sitting,time,gravity,accelerometer,NA,mean,y,-0.350769156818182
22,sitting,time,gravity,accelerometer,NA,mean,z,-0.1765357405
22,sitting,time,gravity,accelerometer,NA,std,x,-0.939673766818182
22,sitting,time,gravity,accelerometer,NA,std,y,-0.944104886363636
22,sitting,time,gravity,accelerometer,NA,std,z,-0.92719241
22,walking_downstairs,frequency,body,accelerometer,jerk,mean,x,-0.649283145619064
22,walking_downstairs,frequency,body,accelerometer,jerk,mean,y,-0.613419188476589
22,walking_downstairs,frequency,body,accelerometer,jerk,mean,z,-0.765568239732441
22,walking_downstairs,frequency,body,accelerometer,jerk,std,x,-0.643720768424415
22,walking_downstairs,frequency,body,accelerometer,jerk,std,y,-0.612907133218033
22,walking_downstairs,frequency,body,accelerometer,jerk,std,z,-0.800838269899666
22,walking_downstairs,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.628800131547492
22,walking_downstairs,frequency,body,accelerometer,jerk magnitude,std,NA,-0.636187050918395
22,walking_downstairs,frequency,body,accelerometer,magnitude,mean,NA,-0.61441509667592
22,walking_downstairs,frequency,body,accelerometer,magnitude,std,NA,-0.699680500173244
22,walking_downstairs,frequency,body,accelerometer,NA,mean,x,-0.63565324919699
22,walking_downstairs,frequency,body,accelerometer,NA,mean,y,-0.554621367574582
22,walking_downstairs,frequency,body,accelerometer,NA,mean,z,-0.723282881277592
22,walking_downstairs,frequency,body,accelerometer,NA,std,x,-0.57658611649398
22,walking_downstairs,frequency,body,accelerometer,NA,std,y,-0.567546209132776
22,walking_downstairs,frequency,body,accelerometer,NA,std,z,-0.706443300175585
22,walking_downstairs,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.844035139698997
22,walking_downstairs,frequency,body,gyroscope,jerk magnitude,std,NA,-0.847554449431438
22,walking_downstairs,frequency,body,gyroscope,magnitude,mean,NA,-0.755664344113712
22,walking_downstairs,frequency,body,gyroscope,magnitude,std,NA,-0.731033945357859
22,walking_downstairs,frequency,body,gyroscope,NA,mean,x,-0.669187479525084
22,walking_downstairs,frequency,body,gyroscope,NA,mean,y,-0.81408546735786
22,walking_downstairs,frequency,body,gyroscope,NA,mean,z,-0.679035334374582
22,walking_downstairs,frequency,body,gyroscope,NA,std,x,-0.736449902993311
22,walking_downstairs,frequency,body,gyroscope,NA,std,y,-0.807400495819398
22,walking_downstairs,frequency,body,gyroscope,NA,std,z,-0.726376317959866
22,walking_downstairs,time,body,accelerometer,jerk,mean,x,0.0771316429411706
22,walking_downstairs,time,body,accelerometer,jerk,mean,y,0.0140196360738796
22,walking_downstairs,time,body,accelerometer,jerk,mean,z,-0.00535471338117057
22,walking_downstairs,time,body,accelerometer,jerk,std,x,-0.630182598844147
22,walking_downstairs,time,body,accelerometer,jerk,std,y,-0.59971491352709
22,walking_downstairs,time,body,accelerometer,jerk,std,z,-0.783706594247492
22,walking_downstairs,time,body,accelerometer,jerk magnitude,mean,NA,-0.649767623265886
22,walking_downstairs,time,body,accelerometer,jerk magnitude,std,NA,-0.630546676298027
22,walking_downstairs,time,body,accelerometer,magnitude,mean,NA,-0.555508409465953
22,walking_downstairs,time,body,accelerometer,magnitude,std,NA,-0.630466994221472
22,walking_downstairs,time,body,accelerometer,NA,mean,x,0.277156731173244
22,walking_downstairs,time,body,accelerometer,NA,mean,y,-0.0157362798544615
22,walking_downstairs,time,body,accelerometer,NA,mean,z,-0.108891559940803
22,walking_downstairs,time,body,accelerometer,NA,std,x,-0.591898038755853
22,walking_downstairs,time,body,accelerometer,NA,std,y,-0.543513202065318
22,walking_downstairs,time,body,accelerometer,NA,std,z,-0.696409302003679
22,walking_downstairs,time,body,gyroscope,jerk,mean,x,-0.108536983918729
22,walking_downstairs,time,body,gyroscope,jerk,mean,y,-0.0369228007661538
22,walking_downstairs,time,body,gyroscope,jerk,mean,z,-0.0570277658573913
22,walking_downstairs,time,body,gyroscope,jerk,std,x,-0.732439672053512
22,walking_downstairs,time,body,gyroscope,jerk,std,y,-0.874226384113712
22,walking_downstairs,time,body,gyroscope,jerk,std,z,-0.761410622511706
22,walking_downstairs,time,body,gyroscope,jerk magnitude,mean,NA,-0.813134479966555
22,walking_downstairs,time,body,gyroscope,jerk magnitude,std,NA,-0.839890422274247
22,walking_downstairs,time,body,gyroscope,magnitude,mean,NA,-0.674479870696321
22,walking_downstairs,time,body,gyroscope,magnitude,std,NA,-0.709682201686622
22,walking_downstairs,time,body,gyroscope,NA,mean,x,-0.0173964514566555
22,walking_downstairs,time,body,gyroscope,NA,mean,y,-0.0892861352287625
22,walking_downstairs,time,body,gyroscope,NA,mean,z,0.0875601891371237
22,walking_downstairs,time,body,gyroscope,NA,std,x,-0.719340785619732
22,walking_downstairs,time,body,gyroscope,NA,std,y,-0.808549367023411
22,walking_downstairs,time,body,gyroscope,NA,std,z,-0.692821756428094
22,walking_downstairs,time,gravity,accelerometer,magnitude,mean,NA,-0.555508409465953
22,walking_downstairs,time,gravity,accelerometer,magnitude,std,NA,-0.630466994221472
22,walking_downstairs,time,gravity,accelerometer,NA,mean,x,0.590202951371237
22,walking_downstairs,time,gravity,accelerometer,NA,mean,y,0.059637422
22,walking_downstairs,time,gravity,accelerometer,NA,mean,z,0.266233413475819
22,walking_downstairs,time,gravity,accelerometer,NA,std,x,-0.959890000367893
22,walking_downstairs,time,gravity,accelerometer,NA,std,y,-0.958295670545485
22,walking_downstairs,time,gravity,accelerometer,NA,std,z,-0.939955773782609
23,sitting,frequency,body,accelerometer,jerk,mean,x,-0.617521836605645
23,sitting,frequency,body,accelerometer,jerk,mean,y,-0.628231338392742
23,sitting,frequency,body,accelerometer,jerk,mean,z,-0.578870810235484
23,sitting,frequency,body,accelerometer,jerk,std,x,-0.635054351475538
23,sitting,frequency,body,accelerometer,jerk,std,y,-0.636977610060753
23,sitting,frequency,body,accelerometer,jerk,std,z,-0.627540367652688
23,sitting,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.542663319457527
23,sitting,frequency,body,accelerometer,jerk magnitude,std,NA,-0.583832309145968
23,sitting,frequency,body,accelerometer,magnitude,mean,NA,-0.529029284118011
23,sitting,frequency,body,accelerometer,magnitude,std,NA,-0.657048917971505
23,sitting,frequency,body,accelerometer,NA,mean,x,-0.599080886430645
23,sitting,frequency,body,accelerometer,NA,mean,y,-0.548483208943548
23,sitting,frequency,body,accelerometer,NA,mean,z,-0.49021281618414
23,sitting,frequency,body,accelerometer,NA,std,x,-0.633839114436559
23,sitting,frequency,body,accelerometer,NA,std,y,-0.554471679592177
23,sitting,frequency,body,accelerometer,NA,std,z,-0.474767543716048
23,sitting,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.584111049810215
23,sitting,frequency,body,gyroscope,jerk magnitude,std,NA,-0.593735302105376
23,sitting,frequency,body,gyroscope,magnitude,mean,NA,-0.534657191683602
23,sitting,frequency,body,gyroscope,magnitude,std,NA,-0.632288527203763
23,sitting,frequency,body,gyroscope,NA,mean,x,-0.685136501518817
23,sitting,frequency,body,gyroscope,NA,mean,y,-0.497783811010484
23,sitting,frequency,body,gyroscope,NA,mean,z,-0.617685416736559
23,sitting,frequency,body,gyroscope,NA,std,x,-0.779197054064516
23,sitting,frequency,body,gyroscope,NA,std,y,-0.50785054741371
23,sitting,frequency,body,gyroscope,NA,std,z,-0.644131036807258
23,sitting,time,body,accelerometer,jerk,mean,x,0.0778588215843817
23,sitting,time,body,accelerometer,jerk,mean,y,0.0200470964972984
23,sitting,time,body,accelerometer,jerk,mean,z,-0.000717680881887096
23,sitting,time,body,accelerometer,jerk,std,x,-0.608183751830914
23,sitting,time,body,accelerometer,jerk,std,y,-0.61898123051828
23,sitting,time,body,accelerometer,jerk,std,z,-0.603048769571532
23,sitting,time,body,accelerometer,jerk magnitude,mean,NA,-0.58640067170914
23,sitting,time,body,accelerometer,jerk magnitude,std,NA,-0.55872531418629
23,sitting,time,body,accelerometer,magnitude,mean,NA,-0.532754757205108
23,sitting,time,body,accelerometer,magnitude,std,NA,-0.56557562579215
23,sitting,time,body,accelerometer,NA,mean,x,0.273493254730108
23,sitting,time,body,accelerometer,NA,mean,y,-0.019589258786828
23,sitting,time,body,accelerometer,NA,mean,z,-0.109093982385242
23,sitting,time,body,accelerometer,NA,std,x,-0.622594039757258
23,sitting,time,body,accelerometer,NA,std,y,-0.532078546615699
23,sitting,time,body,accelerometer,NA,std,z,-0.450557203409946
23,sitting,time,body,gyroscope,jerk,mean,x,-0.0966990737225806
23,sitting,time,body,gyroscope,jerk,mean,y,-0.0432722741798387
23,sitting,time,body,gyroscope,jerk,mean,z,-0.0621959093526344
23,sitting,time,body,gyroscope,jerk,std,x,-0.728692138333333
23,sitting,time,body,gyroscope,jerk,std,y,-0.546043593651882
23,sitting,time,body,gyroscope,jerk,std,z,-0.740518145887097
23,sitting,time,body,gyroscope,jerk magnitude,mean,NA,-0.623412641977151
23,sitting,time,body,gyroscope,jerk magnitude,std,NA,-0.573942888021613
23,sitting,time,body,gyroscope,magnitude,mean,NA,-0.544207964433387
23,sitting,time,body,gyroscope,magnitude,std,NA,-0.541949073660753
23,sitting,time,body,gyroscope,NA,mean,x,-0.0220890418013172
23,sitting,time,body,gyroscope,NA,mean,y,-0.0825972963754032
23,sitting,time,body,gyroscope,NA,mean,z,0.074694942324328
23,sitting,time,body,gyroscope,NA,std,x,-0.755738625241935
23,sitting,time,body,gyroscope,NA,std,y,-0.500338191139785
23,sitting,time,body,gyroscope,NA,std,z,-0.609683451821774
23,sitting,time,gravity,accelerometer,magnitude,mean,NA,-0.532754757205108
23,sitting,time,gravity,accelerometer,magnitude,std,NA,-0.56557562579215
23,sitting,time,gravity,accelerometer,NA,mean,x,0.662324737580645
23,sitting,time,gravity,accelerometer,NA,mean,y,0.0146209197354839
23,sitting,time,gravity,accelerometer,NA,mean,z,0.0518662466372043
23,sitting,time,gravity,accelerometer,NA,std,x,-0.964393040295699
23,sitting,time,gravity,accelerometer,NA,std,y,-0.960318907096774
23,sitting,time,gravity,accelerometer,NA,std,z,-0.934236146612903
24,laying,frequency,body,accelerometer,jerk,mean,x,-0.752245372493438
24,laying,frequency,body,accelerometer,jerk,mean,y,-0.703641614506562
24,laying,frequency,body,accelerometer,jerk,mean,z,-0.719655747391076
24,laying,frequency,body,accelerometer,jerk,std,x,-0.751378154304462
24,laying,frequency,body,accelerometer,jerk,std,y,-0.688280461860892
24,laying,frequency,body,accelerometer,jerk,std,z,-0.751628687821522
24,laying,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.696845583388451
24,laying,frequency,body,accelerometer,jerk magnitude,std,NA,-0.682447145993307
24,laying,frequency,body,accelerometer,magnitude,mean,NA,-0.650121872273806
24,laying,frequency,body,accelerometer,magnitude,std,NA,-0.705928425819685
24,laying,frequency,body,accelerometer,NA,mean,x,-0.707613779580052
24,laying,frequency,body,accelerometer,NA,mean,y,-0.611509042586877
24,laying,frequency,body,accelerometer,NA,mean,z,-0.65585899482231
24,laying,frequency,body,accelerometer,NA,std,x,-0.664356691751496
24,laying,frequency,body,accelerometer,NA,std,y,-0.594676790059055
24,laying,frequency,body,accelerometer,NA,std,z,-0.655360521446194
24,laying,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.795019165380577
24,laying,frequency,body,gyroscope,jerk magnitude,std,NA,-0.796157264514436
24,laying,frequency,body,gyroscope,magnitude,mean,NA,-0.754131617480315
24,laying,frequency,body,gyroscope,magnitude,std,NA,-0.782076276167979
24,laying,frequency,body,gyroscope,NA,mean,x,-0.722607377748032
24,laying,frequency,body,gyroscope,NA,mean,y,-0.753710479580053
24,laying,frequency,body,gyroscope,NA,mean,z,-0.70948857687664
24,laying,frequency,body,gyroscope,NA,std,x,-0.794063529133858
24,laying,frequency,body,gyroscope,NA,std,y,-0.771969808976378
24,laying,frequency,body,gyroscope,NA,std,z,-0.735749934304462
24,laying,time,body,accelerometer,jerk,mean,x,0.0784735003467192
24,laying,time,body,accelerometer,jerk,mean,y,0.00396900308574016
24,laying,time,body,accelerometer,jerk,mean,z,-0.00700960558805774
24,laying,time,body,accelerometer,jerk,std,x,-0.74030054488189
24,laying,time,body,accelerometer,jerk,std,y,-0.685979796261942
24,laying,time,body,accelerometer,jerk,std,z,-0.736374232574803
24,laying,time,body,accelerometer,jerk magnitude,mean,NA,-0.713667423769029
24,laying,time,body,accelerometer,jerk magnitude,std,NA,-0.689391189346457
24,laying,time,body,accelerometer,magnitude,mean,NA,-0.620032665162467
24,laying,time,body,accelerometer,magnitude,std,NA,-0.650862147810236
24,laying,time,body,accelerometer,NA,mean,x,0.276767046391076
24,laying,time,body,accelerometer,NA,mean,y,-0.0176822460103885
24,laying,time,body,accelerometer,NA,mean,z,-0.107914503687664
24,laying,time,body,accelerometer,NA,std,x,-0.675459176298425
24,laying,time,body,accelerometer,NA,std,y,-0.582490655185302
24,laying,time,body,accelerometer,NA,std,z,-0.636497458900262
24,laying,time,body,gyroscope,jerk,mean,x,-0.0998294248142257
24,laying,time,body,gyroscope,jerk,mean,y,-0.0390749421383202
24,laying,time,body,gyroscope,jerk,mean,z,-0.0552987683401575
24,laying,time,body,gyroscope,jerk,std,x,-0.764490030609974
24,laying,time,body,gyroscope,jerk,std,y,-0.792718702440945
24,laying,time,body,gyroscope,jerk,std,z,-0.796816516614173
24,laying,time,body,gyroscope,jerk magnitude,mean,NA,-0.791646550787402
24,laying,time,body,gyroscope,jerk magnitude,std,NA,-0.788997850813648
24,laying,time,body,gyroscope,magnitude,mean,NA,-0.682447212750656
24,laying,time,body,gyroscope,magnitude,std,NA,-0.742983126606299
24,laying,time,body,gyroscope,NA,mean,x,-0.0212578096847769
24,laying,time,body,gyroscope,NA,mean,y,-0.0782440202677165
24,laying,time,body,gyroscope,NA,mean,z,0.0841740375981627
24,laying,time,body,gyroscope,NA,std,x,-0.776199049939633
24,laying,time,body,gyroscope,NA,std,y,-0.763365457296588
24,laying,time,body,gyroscope,NA,std,z,-0.708251676335958
24,laying,time,gravity,accelerometer,magnitude,mean,NA,-0.620032665162467
24,laying,time,gravity,accelerometer,magnitude,std,NA,-0.650862147810236
24,laying,time,gravity,accelerometer,NA,mean,x,0.69498126808399
24,laying,time,gravity,accelerometer,NA,mean,y,0.0729509702152231
24,laying,time,gravity,accelerometer,NA,mean,z,0.0623227714146982
24,laying,time,gravity,accelerometer,NA,std,x,-0.975329699658793
24,laying,time,gravity,accelerometer,NA,std,y,-0.96089816664042
24,laying,time,gravity,accelerometer,NA,std,z,-0.955724566194226
25,sitting,frequency,body,accelerometer,jerk,mean,x,-0.804144642836186
25,sitting,frequency,body,accelerometer,jerk,mean,y,-0.740570312249389
25,sitting,frequency,body,accelerometer,jerk,mean,z,-0.849504849486553
25,sitting,frequency,body,accelerometer,jerk,std,x,-0.807712525721271
25,sitting,frequency,body,accelerometer,jerk,std,y,-0.721707668572127
25,sitting,frequency,body,accelerometer,jerk,std,z,-0.870541516210269
25,sitting,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.779190075892421
25,sitting,frequency,body,accelerometer,jerk magnitude,std,NA,-0.783547229755501
25,sitting,frequency,body,accelerometer,magnitude,mean,NA,-0.69501971
25,sitting,frequency,body,accelerometer,magnitude,std,NA,-0.695367928718826
25,sitting,frequency,body,accelerometer,NA,mean,x,-0.748416509682152
25,sitting,frequency,body,accelerometer,NA,mean,y,-0.600027697242054
25,sitting,frequency,body,accelerometer,NA,mean,z,-0.738509947579462
25,sitting,frequency,body,accelerometer,NA,std,x,-0.705223686579951
25,sitting,frequency,body,accelerometer,NA,std,y,-0.529064652290954
25,sitting,frequency,body,accelerometer,NA,std,z,-0.630224637674572
25,sitting,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.875970674743276
25,sitting,frequency,body,gyroscope,jerk magnitude,std,NA,-0.877714953691932
25,sitting,frequency,body,gyroscope,magnitude,mean,NA,-0.754236109755501
25,sitting,frequency,body,gyroscope,magnitude,std,NA,-0.697213120366748
25,sitting,frequency,body,gyroscope,NA,mean,x,-0.672197763601467
25,sitting,frequency,body,gyroscope,NA,mean,y,-0.81313379207824
25,sitting,frequency,body,gyroscope,NA,mean,z,-0.746832213594132
25,sitting,frequency,body,gyroscope,NA,std,x,-0.690398481943765
25,sitting,frequency,body,gyroscope,NA,std,y,-0.723584437530562
25,sitting,frequency,body,gyroscope,NA,std,z,-0.771208929095355
25,sitting,time,body,accelerometer,jerk,mean,x,0.0817657442063814
25,sitting,time,body,accelerometer,jerk,mean,y,0.00638633884442543
25,sitting,time,body,accelerometer,jerk,mean,z,-0.010346171499489
25,sitting,time,body,accelerometer,jerk,std,x,-0.79682335007335
25,sitting,time,body,accelerometer,jerk,std,y,-0.722502919364303
25,sitting,time,body,accelerometer,jerk,std,z,-0.860669382640587
25,sitting,time,body,accelerometer,jerk magnitude,mean,NA,-0.783445354474328
25,sitting,time,body,accelerometer,jerk magnitude,std,NA,-0.780451867848411
25,sitting,time,body,accelerometer,magnitude,mean,NA,-0.583377749713936
25,sitting,time,body,accelerometer,magnitude,std,NA,-0.659015505611247
25,sitting,time,body,accelerometer,NA,mean,x,0.275301467772127
25,sitting,time,body,accelerometer,NA,mean,y,-0.0193221769314914
25,sitting,time,body,accelerometer,NA,mean,z,-0.10962903098044
25,sitting,time,body,accelerometer,NA,std,x,-0.716264537547677
25,sitting,time,body,accelerometer,NA,std,y,-0.531421035602689
25,sitting,time,body,accelerometer,NA,std,z,-0.64709556105868
25,sitting,time,body,gyroscope,jerk,mean,x,-0.108263884562298
25,sitting,time,body,gyroscope,jerk,mean,y,-0.0389884753435208
25,sitting,time,body,gyroscope,jerk,mean,z,-0.0555782223647433
25,sitting,time,body,gyroscope,jerk,std,x,-0.768682473178484
25,sitting,time,body,gyroscope,jerk,std,y,-0.902628080757946
25,sitting,time,body,gyroscope,jerk,std,z,-0.831848667286064
25,sitting,time,body,gyroscope,jerk magnitude,mean,NA,-0.849630706259169
25,sitting,time,body,gyroscope,jerk magnitude,std,NA,-0.872776184449878
25,sitting,time,body,gyroscope,magnitude,mean,NA,-0.625733064258924
25,sitting,time,body,gyroscope,magnitude,std,NA,-0.68515279467066
25,sitting,time,body,gyroscope,NA,mean,x,-0.00298151164792176
25,sitting,time,body,gyroscope,NA,mean,y,-0.083900354157824
25,sitting,time,body,gyroscope,NA,mean,z,0.0993606079900489
25,sitting,time,body,gyroscope,NA,std,x,-0.683131970775061
25,sitting,time,body,gyroscope,NA,std,y,-0.752261013276284
25,sitting,time,body,gyroscope,NA,std,z,-0.74741022
25,sitting,time,gravity,accelerometer,magnitude,mean,NA,-0.583377749713936
25,sitting,time,gravity,accelerometer,magnitude,std,NA,-0.659015505611247
25,sitting,time,gravity,accelerometer,NA,mean,x,0.672386622127139
25,sitting,time,gravity,accelerometer,NA,mean,y,0.0471601427530562
25,sitting,time,gravity,accelerometer,NA,mean,z,0.239226040930391
25,sitting,time,gravity,accelerometer,NA,std,x,-0.950017091344743
25,sitting,time,gravity,accelerometer,NA,std,y,-0.901088770963325
25,sitting,time,gravity,accelerometer,NA,std,z,-0.880682330706602
26,sitting,frequency,body,accelerometer,jerk,mean,x,-0.699413168295663
26,sitting,frequency,body,accelerometer,jerk,mean,y,-0.696726473912755
26,sitting,frequency,body,accelerometer,jerk,mean,z,-0.76956529125
26,sitting,frequency,body,accelerometer,jerk,std,x,-0.694314518927551
26,sitting,frequency,body,accelerometer,jerk,std,y,-0.6803580612
26,sitting,frequency,body,accelerometer,jerk,std,z,-0.78604912494898
26,sitting,frequency,body,accelerometer,jerk magnitude,mean,NA,-0.679278323637755
26,sitting,frequency,body,accelerometer,jerk magnitude,std,NA,-0.678025758312755
26,sitting,frequency,body,accelerometer,magnitude,mean,NA,-0.6317569828625
26,sitting,frequency,body,accelerometer,magnitude,std,NA,-0.673917799546684
26,sitting,frequency,body,accelerometer,NA,mean,x,-0.65109030186199
26,sitting,frequency,body,accelerometer,NA,mean,y,-0.610425833240306
26,sitting,frequency,body,accelerometer,NA,mean,z,-0.724046087155612
26,sitting,frequency,body,accelerometer,NA,std,x,-0.61349959767602
26,sitting,frequency,body,accelerometer,NA,std,y,-0.600274809826275
26,sitting,frequency,body,accelerometer,NA,std,z,-0.718490475765306
26,sitting,frequency,body,gyroscope,jerk magnitude,mean,NA,-0.823865297193878
26,sitting,frequency,body,gyroscope,jerk magnitude,std,NA,-0.823991408418367
26,sitting,frequency,body,gyroscope,magnitude,mean,NA,-0.770504884821429
26,sitting,frequency,body,gyroscope,magnitude,std,NA,-0.782624320831633
26,sitting,frequency,body,gyroscope,NA,mean,x,-0.703109561068878
26,sitting,frequency,body,gyroscope,NA,mean,y,-0.799353075357143
26,sitting,frequency,body,gyroscope,NA,mean,z,-0.689404846813776
26,sitting,frequency,body,gyroscope,NA,std,x,-0.78740310059949
26,sitting,frequency,body,gyroscope,NA,std,y,-0.803635337372449
26,sitting,frequency,body,gyroscope,NA,std,z,-0.735942384438775
26,sitting,time,body,accelerometer,jerk,mean,x,0.0808743261341837
26,sitting,time,body,accelerometer,jerk,mean,y,0.00767709978181122
26,sitting,time,body,accelerometer,jerk,mean,z,-0.00724891943768878
26,sitting,time,body,accelerometer,jerk,std,x,-0.682815652993112
26,sitting,time,body,accelerometer,jerk,std,y,-0.678386582086227
